zona_leste,zona_norte,zona_oeste,zona_sul,quartos,area,preco
0,0,1,0,1.0986122886681098,5.017279836814924,8.853808274977197
0,1,0,0,0.6931471805599453,3.828641396489095,6.90875477931522
1,0,0,0,1.0986122886681098,4.406719247264253,7.00397413672268
0,0,0,1,1.791759469228055,6.803505257608338,10.778977123006351
0,0,0,1,1.0986122886681098,4.795790545596741,8.517393171418904
0,1,0,0,0.6931471805599453,3.828641396489095,6.68586094706836
1,0,0,0,1.0986122886681098,6.212606095751519,8.987321812850125
0,0,1,0,1.0986122886681098,4.394449154672439,7.208600337960199
0,0,0,1,1.3862943611198906,5.564520407322694,7.824445930877619
0,0,0,1,1.6094379124341003,5.707110264748875,8.853808274977197
0,1,0,0,1.3862943611198906,4.51085950651685,7.00397413672268
1,0,0,0,1.3862943611198906,4.948759890378168,8.294299608857235
0,0,1,0,1.0986122886681098,4.394449154672439,7.650168700845001
1,0,0,0,0.6931471805599453,3.4657359027997265,6.68586094706836
0,1,0,0,0.6931471805599453,3.713572066704308,6.311734809152915
0,0,1,0,0.6931471805599453,3.9318256327243257,6.621405651764134
1,0,0,0,1.0986122886681098,4.795790545596741,7.467942332285852
0,0,0,1,0.6931471805599453,4.110873864173311,7.824445930877619
1,0,0,0,1.0986122886681098,4.2626798770413155,7.244941546337007
0,0,1,0,1.3862943611198906,5.860786223465865,8.071218539969863
0,0,1,0,1.0986122886681098,5.017279836814924,8.507344855361422
0,0,0,1,1.0986122886681098,4.875197323201151,7.8636512654486515
1,0,0,0,0.6931471805599453,4.875197323201151,7.58629630715272
1,0,0,0,0.6931471805599453,3.9318256327243257,6.803505257608338
0,0,1,0,1.3862943611198906,4.795790545596741,7.0909098220799835
1,0,0,0,1.3862943611198906,4.962844630259907,7.741099090035366
0,1,0,0,1.0986122886681098,4.330733340286331,7.0909098220799835
0,0,1,0,1.3862943611198906,6.803505257608338,10.463131911491967
0,0,0,1,1.6094379124341003,5.638354669333745,9.392745258631441
0,0,1,0,1.0986122886681098,5.3981627015177525,9.546884034617925
0,0,1,0,1.3862943611198906,5.831882477283517,9.392745258631441
0,1,0,0,0.6931471805599453,3.713572066704308,6.7464121285733745
0,0,1,0,1.0986122886681098,4.3694478524670215,7.3783837129967145
1,0,0,0,1.0986122886681098,3.871201010907891,7.097548850614793
0,0,1,0,1.3862943611198906,5.564520407322694,9.392745258631441
0,0,1,0,1.3862943611198906,5.707110264748875,9.392745258631441
1,0,0,0,0.6931471805599453,4.110873864173311,7.208600337960199
1,0,0,0,1.0986122886681098,4.394449154672439,6.78105762593618
0,0,1,0,1.0986122886681098,5.983936280687191,10.571342565808699
0,0,1,0,1.0986122886681098,4.51085950651685,7.550135342488429
0,0,0,1,1.0986122886681098,4.454347296253507,8.517393171418904
0,1,0,0,1.3862943611198906,5.017279836814924,7.972810784121404
0,0,0,1,0.6931471805599453,3.828641396489095,6.85751406254539
0,1,0,0,1.3862943611198906,5.420534999272286,8.006700845440367
0,0,0,1,1.0986122886681098,5.707110264748875,9.61587214452889
0,0,1,0,1.791759469228055,5.3981627015177525,8.699681400989514
0,1,0,0,1.6094379124341003,5.993961427306569,8.881975184248867
0,1,0,0,1.3862943611198906,4.836281906951478,7.824445930877619
0,1,0,0,1.791759469228055,6.343880434126331,8.699681400989514
0,0,0,1,1.0986122886681098,5.707110264748875,8.922791623969637
1,0,0,0,1.3862943611198906,4.454347296253507,7.3783837129967145
1,0,0,0,1.6094379124341003,6.2166061010848646,9.61587214452889
1,0,0,0,1.3862943611198906,4.584967478670572,7.576097340623111
0,0,0,1,1.0986122886681098,6.90875477931522,10.778977123006351
0,1,0,0,1.0986122886681098,4.110873864173311,6.90875477931522
0,1,0,0,1.0986122886681098,3.828641396489095,6.85751406254539
0,0,1,0,0.6931471805599453,3.4339872044851463,6.68586094706836
0,0,0,1,0.6931471805599453,4.110873864173311,7.313886831633462
0,1,0,0,0.6931471805599453,3.9318256327243257,7.00397413672268
0,0,1,0,1.6094379124341003,6.111467339502679,9.581972891547895
0,1,0,0,1.0986122886681098,4.394449154672439,7.00397413672268
0,0,1,0,1.0986122886681098,5.993961427306569,9.472781556562168
0,0,1,0,0.6931471805599453,2.3978952727983707,6.311734809152915
0,1,0,0,1.0986122886681098,4.61512051684126,7.937731775260109
0,0,1,0,1.9459101490553132,5.442417710521793,8.366602832783736
1,0,0,0,1.6094379124341003,5.017279836814924,7.3783837129967145
0,0,1,0,1.3862943611198906,5.616771097666572,8.922791623969637
0,1,0,0,1.3862943611198906,4.795790545596741,7.496097345175956
0,1,0,0,1.0986122886681098,5.017279836814924,8.160803920954665
1,0,0,0,0.6931471805599453,4.2626798770413155,7.170888478512505
1,0,0,0,0.6931471805599453,3.58351893845611,6.803505257608338
1,0,0,0,1.3862943611198906,4.61512051684126,7.8636512654486515
0,0,1,0,1.6094379124341003,6.415096959171596,9.852246888342531
1,0,0,0,1.791759469228055,7.0909098220799835,9.546884034617925
0,0,0,1,1.791759469228055,5.58724865840025,8.268988209506656
0,1,0,0,1.0986122886681098,5.942799375126701,8.517393171418904
0,0,0,1,1.0986122886681098,4.394449154672439,8.853808274977197
1,0,0,0,1.0986122886681098,5.017279836814924,7.696667081526462
0,1,0,0,1.3862943611198906,4.2626798770413155,6.90875477931522
1,0,0,0,1.0986122886681098,5.746203190540153,8.853808274977197
0,0,1,0,0.6931471805599453,5.017279836814924,8.987321812850125
0,0,1,0,1.6094379124341003,6.398594934535208,10.184937747111391
1,0,0,0,0.6931471805599453,4.110873864173311,6.364750756851911
0,0,1,0,1.3862943611198906,5.799092654460526,9.61587214452889
0,1,0,0,1.3862943611198906,5.303304908059076,7.601402334583733
1,0,0,0,0.6931471805599453,3.828641396489095,6.621405651764134
1,0,0,0,1.0986122886681098,4.795790545596741,7.601402334583733
0,0,1,0,0.6931471805599453,3.6635616461296463,6.824373670043086
0,1,0,0,1.3862943611198906,5.420534999272286,8.006700845440367
1,0,0,0,1.3862943611198906,4.61512051684126,7.824445930877619
0,0,1,0,1.0986122886681098,5.25227342804663,9.392745258631441
1,0,0,0,1.0986122886681098,5.303304908059076,8.517393171418904
0,0,0,1,1.791759469228055,6.803505257608338,10.778977123006351
0,0,0,1,1.6094379124341003,6.035481432524756,9.306377560173125
0,0,0,1,0.6931471805599453,3.4339872044851463,6.55250788703459
1,0,0,0,0.6931471805599453,3.828641396489095,6.431331081933479
1,0,0,0,0.6931471805599453,3.8918202981106265,6.68586094706836
0,1,0,0,1.0986122886681098,4.61512051684126,7.244941546337007
